id0,id1,relationship,count
44144329,38001218,mentioned,6
22275527,2752663556,mentioned,1
19862538,2882836510,mentioned,1
2752663556,17021806,reply-to,1
2654747130,1611364122,reply-to,3
411652759,36199875,mentioned,1
883308811,1754065898,mentioned,1
2913204921,2874237391,reply-to,1
71042562,38001218,reply-to,2
2891155825,2576957810,reply-to,2
1440902882,115117283,mentioned,3
1152496548,224851512,reply-to,1
2698330634,2745927437,reply-to,1
1940124240,946875966,mentioned,1
2686915602,3070520465,reply-to,1
2566146384,2522946086,reply-to,2
16394061,344115535,reply-to,1
401670506,1685756005,reply-to,1
2175109904,2553364668,reply-to,1
213037272,232444717,reply-to,1
2943650549,1313646014,reply-to,1
3003020278,374751288,mentioned,1
2182259392,2194843856,reply-to,1
17021806,71662669,reply-to,1
2320332542,712423225,reply-to,1
436810517,161268346,reply-to,1
1894808334,3038360682,reply-to,1
236258159,25311240,reply-to,6
3025633421,3068728897,reply-to,2
2607922947,2986372614,reply-to,1
479034909,801031789,reply-to,1
2585548911,3001729199,reply-to,3
3045559810,1413761539,mentioned,1
2942487587,34449129,mentioned,9
1341746821,2501718524,reply-to,5
149135332,19741858,reply-to,1
2765678787,2768345009,reply-to,10
2692227212,2308922026,reply-to,2
2865761030,2887983925,reply-to,1
1487362622,2556936956,mentioned,1
863377075,622090858,reply-to,6
2989100372,2973311183,reply-to,1
2973766671,2997049319,reply-to,1
464521457,501334654,mentioned,2
1129044295,2932106874,reply-to,1
2566146384,760394310,mentioned,1
2807490858,2793245421,reply-to,1
843130200,1286261071,reply-to,1
2607536108,622090858,reply-to,6
2568352426,563025694,reply-to,2
2375974975,2575502369,reply-to,1
1598741904,2214937235,reply-to,5
777200318,2921983029,reply-to,1
580170650,713727168,reply-to,1
2856199634,2334305419,reply-to,2
728354640,1005019958,reply-to,1
934814834,1064267425,reply-to,1
1032964736,705553072,reply-to,1
872650686,21275515,mentioned,1
3015908311,2747144492,reply-to,4
2351718736,751871257,reply-to,4
462483794,711452401,mentioned,1
1685756005,2900561003,reply-to,1
3070520465,2355655372,mentioned,3
1202978850,1056168192,reply-to,2
16192111,138663266,mentioned,1
2762402950,3042749944,reply-to,6
2942487587,173955306,mentioned,2
843130200,418145189,reply-to,3
448414088,1170075235,reply-to,1
3044064122,2762402950,mentioned,14
20786842,19730434,mentioned,1
2884489675,3025464477,mentioned,1
1200173359,535436903,reply-to,2
2865199754,2956901459,reply-to,1
2321415538,1067392194,reply-to,1
2203664085,465746250,reply-to,1
14221588,97284139,mentioned,1
2467007072,873722743,reply-to,7
1121049320,1674516554,reply-to,1
569555883,1682421781,reply-to,2
1601814488,832193689,reply-to,2
801031789,2621533948,mentioned,6
815690828,129644027,mentioned,2
1665579421,2365779632,reply-to,2
213037272,1586861480,mentioned,2
21700435,338520637,mentioned,1
1634097751,1546443432,reply-to,3
39414741,124215190,reply-to,1
516728592,2502298979,reply-to,3
454212238,24919244,mentioned,1
376275278,129644027,mentioned,3
1686971364,1217286588,mentioned,1
3042749944,2981914066,reply-to,1
134594299,393887721,mentioned,5
2981635974,2984682102,reply-to,1
28491592,349322419,mentioned,1
868072441,71343336,mentioned,4
627907433,568065437,mentioned,1
920231154,2861617391,reply-to,5
2362973683,1551453048,mentioned,2
41109816,349322419,reply-to,2
2222528088,2979232222,reply-to,3
16857836,540668662,mentioned,9
2886575672,2747144492,reply-to,4
1894808334,3045559810,reply-to,1
1075421527,38001218,mentioned,41
947855413,569555883,reply-to,3
1062111559,2362477976,reply-to,5
2398588146,2942487587,mentioned,1
1493702257,482095157,reply-to,1
2907316207,2175109904,mentioned,2
2989291950,2992399630,reply-to,1
3048571396,832193689,reply-to,2
239656656,75373651,reply-to,1
2522946086,2468269830,mentioned,1
2764857187,21395879,mentioned,1
419669921,883308811,reply-to,2
2501718524,1056168192,reply-to,3
125441481,2290579451,reply-to,1
38076933,2942487587,reply-to,1
1908813554,213037272,reply-to,4
1032964736,2416453640,reply-to,2
28491592,2779468340,mentioned,2
2686915602,948719917,mentioned,1
1257446070,1217286588,reply-to,6
16857836,249501069,mentioned,1
509248562,606014371,mentioned,1
387916880,78091695,mentioned,11
2863413880,2967198803,mentioned,2
2923933541,393887721,mentioned,2
549217987,1973107178,reply-to,70
2865648505,1617151214,reply-to,1
2198974326,1689369469,mentioned,1
3005683907,2556936956,reply-to,1
2439639138,2390420994,mentioned,1
2856199634,2745010728,reply-to,1
1025588635,423116142,mentioned,1
3002474403,1548066919,mentioned,1
528104233,161268346,mentioned,2
1127251987,509248562,reply-to,13
809938064,2309336790,reply-to,3
2522738775,2975412119,reply-to,2
809938064,552077836,reply-to,4
1140918398,2398588146,mentioned,1
2994098413,2865761030,reply-to,3
3040872819,2997865690,mentioned,5
2764733077,2784484748,reply-to,1
1376729941,745180039,reply-to,1
782881075,1067363995,reply-to,1
126710614,393887721,reply-to,2
572184258,546389187,reply-to,1
946875966,1853317980,mentioned,24
2755886809,38076933,reply-to,3
23683895,2408674502,reply-to,3
2522738775,2606885751,mentioned,1
2943503850,760394310,reply-to,4
563025694,2807490858,mentioned,2
233068578,320154349,mentioned,7
2690892266,2956901459,mentioned,1
57733842,21395879,mentioned,1
572103841,16857836,reply-to,1
2265058604,609947049,reply-to,3
150290471,883308811,reply-to,3
572103841,1140918398,mentioned,21
1372855423,809938064,reply-to,3
327089688,55087927,reply-to,2
2987169382,3048364917,reply-to,1
3045380097,61650284,reply-to,1
2784484748,2808120791,reply-to,1
1685756005,2760368279,reply-to,2
109235645,725492370,mentioned,3
1485514836,2273980452,mentioned,1
3041296181,2975412119,mentioned,1
2365779632,2569486099,mentioned,1
1431886142,801031789,reply-to,1
126710614,2923933541,reply-to,1
2416878060,2902992522,mentioned,1
1692004315,2965159287,reply-to,1
349322419,128321908,reply-to,3
2266749500,1410931411,reply-to,1
2336381272,1067392194,reply-to,1
2856199634,2746905999,reply-to,1
592109858,785767908,reply-to,2
2412209312,2888682471,mentioned,1
271128440,295072443,reply-to,10
2576957810,1020617971,mentioned,1
3054478538,3081161019,reply-to,1
2807490858,1373627030,reply-to,1
2416403097,2616033411,reply-to,1
1431095166,2923393622,mentioned,1
2313235804,597104420,mentioned,1
2960597542,1050443076,reply-to,1
1460771370,2842910282,reply-to,9
1455598650,1467789518,mentioned,1
1685756005,1485514836,reply-to,4
1110287659,233068578,reply-to,1
2211011073,34449129,mentioned,6
1077712489,20741388,reply-to,1
273203971,415845289,mentioned,1
2416878060,2609864878,reply-to,3
3045380097,47304781,mentioned,5
3102510248,2987744464,reply-to,1
1110287659,521973333,mentioned,2
2956901459,2869896284,reply-to,1
185049864,572103841,mentioned,3
1060604221,220254656,mentioned,1
1619379512,1429486316,mentioned,15
2440076084,1961817289,reply-to,1
2468269830,2975412119,reply-to,1
236258159,28491592,mentioned,6
1686971364,873722743,reply-to,3
2989291950,2916278961,reply-to,3
2865648505,2867785556,reply-to,2
258094996,459623780,reply-to,25
1656258320,875816503,reply-to,1
2680674001,2606885751,reply-to,2
968469270,2569486099,reply-to,1
3004148070,2355655372,reply-to,2
726964724,2982240712,mentioned,1
2758726193,2147796222,reply-to,1
1551453048,1416454134,reply-to,4
1485514836,2748855791,reply-to,2
563998926,569555883,reply-to,4
2613151204,831840926,reply-to,2
1338829147,83339474,mentioned,4
915668126,2786430847,reply-to,1
2631755571,1109782843,mentioned,2
148382170,21700435,reply-to,2
2445766314,820137200,mentioned,1
954861487,2850900700,reply-to,8
578381354,2787178275,mentioned,4
2853229116,2867785556,reply-to,1
2287704289,1442618282,reply-to,3
928930566,486073610,reply-to,1
2391034678,1035886063,mentioned,1
1241784547,996552967,mentioned,4
2949539471,3030616062,reply-to,11
108154439,58621011,mentioned,1
1134540038,866548200,reply-to,1
2924368089,2942905060,reply-to,2
1289879593,1075421527,mentioned,1
125441481,922341182,reply-to,53
2741700639,2951458906,reply-to,2
2956901459,3025789584,reply-to,4
2760921472,2705435149,reply-to,1
1442618282,1965626888,mentioned,1
499002616,2871277750,mentioned,1
2865648505,2845921043,reply-to,2
126710614,21700435,mentioned,1
2674273364,2793245421,mentioned,1
580170650,2300746824,mentioned,1
3027575316,3025633421,reply-to,1
1431095166,241996992,reply-to,1
925906249,1614482792,reply-to,1
486073610,556280482,mentioned,1
1077712489,1375664096,mentioned,1
166731381,393887721,mentioned,1
224851512,1895875501,reply-to,4
2609864878,2811891904,reply-to,4
1032964736,2902992522,mentioned,1
2937222199,2891155825,mentioned,1
3044774329,1496745211,reply-to,1
2162753315,622090858,mentioned,1
19862538,38001218,mentioned,6
3018380073,2377692914,reply-to,1
832193689,3053751592,reply-to,2
2933804633,1060558130,reply-to,23
600657541,1156883954,reply-to,1
2942905060,2943282417,mentioned,6
3108964380,2365779632,reply-to,1
338520637,883308811,mentioned,2
1289879593,148382170,mentioned,1
1329497268,1897550438,mentioned,3
2501718524,1096249652,reply-to,1
2915944173,2987169382,reply-to,2
2523733057,521973333,reply-to,1
2556936956,519804223,reply-to,1
91373188,38001218,reply-to,1
2500814584,2879198265,reply-to,1
433007443,272188207,reply-to,6
856777574,2500814584,mentioned,3
2737592436,597104420,reply-to,1
2479006580,364623318,reply-to,3
1350874850,2147796222,reply-to,1
920694018,326221689,reply-to,4
1272500016,2984120243,mentioned,3
2865761030,915668126,reply-to,1
1203041946,711871560,mentioned,1
3007517876,2860208794,reply-to,2
388307112,1973316967,reply-to,9
2950702641,2808572975,mentioned,1
1596556783,556961842,reply-to,1
3007517876,349458048,mentioned,1
149910763,540668662,mentioned,2
902174090,1197339265,reply-to,2
36666530,37986181,mentioned,3
2895013596,2566146384,mentioned,1
263159222,30015139,reply-to,1
547172089,368539204,reply-to,1
1529213676,2915944173,reply-to,3
2874237391,2619345784,reply-to,2
2309138781,873722743,reply-to,1
345776206,1197339265,mentioned,1
2933804633,622090858,reply-to,2
2747144492,1375664096,reply-to,4
73203781,586575977,mentioned,1
1062111559,1410931411,reply-to,3
600657541,783000162,reply-to,1
138663266,572103841,reply-to,7
349322419,21395879,reply-to,5
531826432,1741597046,reply-to,1
102625991,213037272,mentioned,2
47304781,25311240,mentioned,11
2994098413,2783333595,mentioned,3
1665579421,1685756005,reply-to,1
2187938209,479250666,reply-to,1
2828967314,38001218,reply-to,1
2175109904,1656258320,reply-to,31
2865761030,1611364122,reply-to,1
1038962886,469936713,reply-to,4
589341373,967054796,reply-to,2
1754065898,419669921,mentioned,1
1064267425,1452813307,reply-to,5
2997777691,3012320450,reply-to,1
1272500016,1077712489,reply-to,1
47304781,213037272,reply-to,1
3045380097,1490566874,mentioned,19
2174816496,2468269830,reply-to,2
219326020,393887721,mentioned,20
2200242956,22275527,mentioned,1
1644101102,1060558130,reply-to,1
1572006127,2205063006,reply-to,1
3005288667,2865648505,mentioned,1
598834740,1529213676,mentioned,2
2971871464,1337194476,mentioned,1
19730434,19862538,mentioned,1
125441481,1413938502,mentioned,1
2992082472,2852593004,mentioned,1
928930566,2193489145,mentioned,4
922341182,3110395858,reply-to,2
589341373,892493274,reply-to,3
2782470592,2860208794,reply-to,34
479034909,1166435942,reply-to,2
1059028956,865075694,reply-to,3
2265058604,1394865570,reply-to,3
2564279666,2952677902,mentioned,1
2609864878,2355655372,mentioned,1
843246134,745180039,reply-to,3
2461374865,569555883,reply-to,5
2571640015,2645545330,reply-to,4
619577202,2362922438,reply-to,3
1699678674,212473020,reply-to,2
2762402950,3025789584,mentioned,15
3007047730,2569486099,mentioned,1
2740096032,873722743,mentioned,7
282714070,2787343407,reply-to,1
3041296181,1197339265,reply-to,2
64814859,21395879,mentioned,2
349458048,1075421527,mentioned,1
1598801928,2161314089,mentioned,1
2793947713,2754672875,mentioned,1
892493274,809551405,reply-to,13
1895455093,2839446221,reply-to,8
2722654625,1683668612,reply-to,1
2942487587,1222881480,reply-to,10
2828967314,24959879,reply-to,2
2575502369,2300746824,reply-to,2
334359198,23834675,mentioned,1
1699678674,873722743,reply-to,2
430127541,2154702807,reply-to,7
1549578572,2457471739,mentioned,1
2507658785,2390131454,reply-to,3
3037706242,2615278179,reply-to,1
2416878060,2558487041,reply-to,18
1895875501,866548200,reply-to,3
2398588146,2408674502,reply-to,21
2622719842,2649933255,reply-to,2
3060125786,2891155825,mentioned,1
2741863001,456439564,reply-to,1
2755886809,38001218,mentioned,1
2984530678,2904205958,reply-to,4
448286628,467065676,reply-to,2
1268626196,1295965406,reply-to,1
1630695600,3031519894,reply-to,2
1289966324,1215250068,reply-to,1
282714070,38001218,reply-to,9
2874237391,2987169382,reply-to,1
90949762,31216084,mentioned,2
1129358006,1064267425,reply-to,1
2556936956,124215190,reply-to,5
2956901459,2896138714,mentioned,2
1410931411,2874237391,reply-to,1
2568352426,2754672875,reply-to,9
1152496548,2886393587,reply-to,1
2214937235,2377692914,reply-to,1
2898043380,3025464477,mentioned,1
2842004310,933327782,reply-to,2
114592176,38001218,mentioned,4
1049258474,1239793981,reply-to,2
2379545004,27542520,mentioned,2
2983049847,2445712264,reply-to,7
955040208,496703327,reply-to,2
2635799235,1197339265,reply-to,2
270474498,432644683,mentioned,1
2522307898,2416453640,reply-to,25
2705435149,2377692914,mentioned,1
60366403,2408674502,mentioned,1
466832778,38001218,mentioned,11
2554673239,1685756005,mentioned,1
16423680,1222881480,reply-to,1
2181777332,433007443,reply-to,1
520887684,2965688895,reply-to,1
2786430847,2324306619,reply-to,2
2832384698,2416453640,reply-to,1
852369529,622090858,reply-to,5
619577202,1529213676,reply-to,7
2874657915,2198647110,mentioned,1
2786430847,609320639,reply-to,1
1396817059,837465980,reply-to,1
539608375,1590216961,reply-to,4
21275515,1493702257,reply-to,1
2975765075,2566146384,reply-to,1
2604898376,2861018188,mentioned,1
1718535751,2165776433,reply-to,1
2508070955,19387021,reply-to,1
2866312337,464146062,mentioned,2
2548897788,128321908,reply-to,7
1375664096,2355655372,reply-to,1
38076933,148382170,reply-to,4
2715354959,1598801928,reply-to,4
2858134504,2888682471,reply-to,6
1565980524,38076933,mentioned,2
1603000094,109235645,reply-to,2
2965159287,2355655372,mentioned,2
1141149042,581260530,reply-to,1
2362477976,832193689,reply-to,1
324779542,2320332542,reply-to,1
182674933,2869896284,reply-to,4
2741700639,2760785112,reply-to,1
2336580843,2748855791,reply-to,1
295072443,535782808,reply-to,36
920231154,1067392194,mentioned,3
2837517220,2869462386,reply-to,1
219326020,2211011073,mentioned,1
2650188579,3000320012,reply-to,1
602112899,2984196306,mentioned,1
1429486316,1863509101,reply-to,3
843353714,501334654,reply-to,2
368539204,456439564,reply-to,1
2396852748,884690821,reply-to,1
2176196803,2390420994,mentioned,2
2263804601,1656258320,reply-to,1
1963113289,2900561003,reply-to,1
2453853910,2465827865,reply-to,2
1176950425,2731748451,reply-to,1
78091695,23683895,reply-to,1
1529213676,1954606015,reply-to,75
1950407053,572103841,reply-to,1
2796971079,1197339265,reply-to,1
2451264468,2474522750,mentioned,1
2747144492,2953825694,reply-to,3
2843959643,873722743,mentioned,1
2747144492,1656258320,mentioned,1
1222881480,1375664096,reply-to,1
1548066919,2949148177,reply-to,1
2902992522,215598722,mentioned,1
2352867032,368539204,mentioned,1
705553072,597104420,reply-to,4
2353280685,622090858,reply-to,1
2543905130,2492448252,reply-to,1
1893310921,1490566874,mentioned,1
1377506983,1268626196,reply-to,7
2433561336,1908813554,reply-to,1
2815541726,38001218,mentioned,4
726763789,590822501,mentioned,1
611179051,608751123,reply-to,1
2211011073,282714070,mentioned,1
415845289,386988166,reply-to,6
2439060728,572103841,reply-to,5
2664781184,1148631102,mentioned,1
3048364917,2902992522,mentioned,3
1545644725,1087002326,reply-to,2
213037272,2860208794,mentioned,3
883308811,291598445,mentioned,2
2914690323,2214937235,reply-to,2
465746250,386988166,reply-to,2
2680565610,2959266928,reply-to,1
2324986561,992698340,reply-to,1
636119841,2548897788,reply-to,1
1060558130,3014145779,reply-to,1
3026567187,2362477976,reply-to,3
3076709458,3114868889,mentioned,1
1598879016,1234881792,reply-to,2
454212238,872650686,mentioned,1
3079566425,2450678771,reply-to,1
961347372,728354640,reply-to,1
2478224016,2265058604,mentioned,2
2999803258,34449129,mentioned,7
2576957810,34449129,mentioned,2
224851512,2902992522,reply-to,1
1373452250,1442618282,reply-to,4
2950649146,628885051,reply-to,2
606872070,2178674953,mentioned,1
368539204,2377692914,reply-to,6
2195991310,2887983925,mentioned,1
2719198433,2566146384,mentioned,5
2578267673,2680674001,reply-to,2
2553324991,2793245421,mentioned,1
464521457,369343803,mentioned,4
559981785,626680694,reply-to,1
1734176052,609320639,mentioned,1
766669082,777200318,reply-to,2
2771406708,2566146384,mentioned,1
2839446221,2439639138,mentioned,4
1858817893,1242859705,reply-to,5
2882584129,2651765658,reply-to,3
1331106440,473626239,reply-to,1
1893310921,540668662,reply-to,26
968469270,862154029,reply-to,1
2334172560,2615278179,reply-to,1
1858817893,1665579421,reply-to,1
1138561771,484783355,mentioned,1
1613564569,597104420,reply-to,1
2330912724,1239793981,reply-to,1
1897550438,2300121629,reply-to,5
174161365,2999803258,reply-to,1
2865929142,2654747130,reply-to,2
2438249940,2395111018,reply-to,3
