The number of nodes: 4038
The number of nodes: 4038
The number of nodes: 4038
The number of edges: 28992
The number of self-loop: 0
The in-degree and out-degree of nodes
Node 	 In-degree 	 Out-degree
1347633547 	 87 	 0
2748855791 	 11 	 17
2968388123 	 11 	 4
1528337377 	 2 	 0
2598010388 	 3 	 2
3025633421 	 82 	 81
2760368279 	 31 	 0
368437546 	 25 	 20
2622719842 	 4 	 2
971220812 	 1 	 9
205556009 	 0 	 2
573910509 	 9 	 0
1707233174 	 14 	 72
2963766330 	 1 	 3
1729051645 	 16 	 49
1220071573 	 3 	 0
102029866 	 19 	 28
1498721216 	 13 	 8
2954192005 	 1 	 0
2362922438 	 3 	 5
2950702641 	 7 	 16
1935194071 	 0 	 20
2573186850 	 9 	 17
3044144277 	 29 	 43
2364576901 	 5 	 15
2372752841 	 0 	 21
969903648 	 0 	 9
586575977 	 19 	 10
2865797870 	 1 	 1
3077468273 	 1 	 0
1524458455 	 2 	 1
840433650 	 0 	 1
1135099730 	 18 	 30
2417842436 	 1 	 2
1320232310 	 0 	 1
2992399630 	 27 	 47
2470571564 	 7 	 3
2945569220 	 20 	 29
2547375732 	 0 	 23
1196791898 	 11 	 6
2691808545 	 2 	 41
1039856160 	 42 	 57
2444571134 	 23 	 1
552077836 	 54 	 70
1036114669 	 80 	 174
232975838 	 2 	 8
46559471 	 26 	 7
76151587 	 1 	 0
1236998864 	 6 	 2
2246711085 	 0 	 35
1448322205 	 18 	 26
59615041 	 34 	 6
547870654 	 0 	 2
2169257565 	 166 	 134
459895588 	 15 	 30
349322419 	 59 	 188
2928152198 	 24 	 19
868257366 	 16 	 13
1321252634 	 51 	 73
34257784 	 1 	 0
2362477976 	 574 	 261
1478300900 	 19 	 4
2574588011 	 6 	 4
2936651555 	 19 	 9
2559379563 	 2 	 8
3035288194 	 37 	 81
1596556783 	 164 	 87
16394061 	 38 	 78
92550471 	 2 	 2
1006364778 	 0 	 3
247605334 	 22 	 3
2318663445 	 1 	 1
448286628 	 18 	 39
107262106 	 5 	 7
2942487587 	 234 	 417
2355323753 	 179 	 161
2909631254 	 8 	 2
3011122178 	 0 	 2
68584653 	 0 	 5
757913582 	 1 	 7
2853229116 	 8 	 15
1219824277 	 4 	 7
1525842126 	 0 	 1
2321415538 	 3 	 4
2864309362 	 0 	 5
3031589792 	 2 	 2
3069135644 	 6 	 8
2857690601 	 9 	 9
1475271547 	 4 	 3
3111952012 	 76 	 85
3127544825 	 12 	 12
212473020 	 12 	 32
2949148177 	 7 	 4
3077706478 	 1 	 1
2746690511 	 0 	 12
990148682 	 33 	 33
838205125 	 32 	 70
2941328370 	 13 	 12
3012320450 	 5 	 6
2804783927 	 31 	 28
1341746821 	 19 	 28
254036075 	 1 	 0
2825028758 	 4 	 9
2471798008 	 0 	 3
3127320707 	 3 	 6
2923912150 	 0 	 2
974312004 	 16 	 24
1894808334 	 44 	 38
2198522839 	 6 	 8
1029843054 	 0 	 3
21549110 	 1 	 5
2865929142 	 15 	 21
507307310 	 9 	 44
1902441768 	 40 	 0
2957112230 	 2 	 2
1973668700 	 6 	 10
90949762 	 48 	 118
2971249788 	 2 	 15
2893837787 	 1 	 5
2515416862 	 12 	 29
2916876287 	 29 	 19
1202978850 	 12 	 7
1630367371 	 1 	 7
1529250283 	 0 	 1
2901188410 	 0 	 1
281603033 	 1 	 5
961787250 	 155 	 157
3047754830 	 5 	 7
306958158 	 1 	 1
2348045088 	 0 	 1
258388402 	 1 	 0
1210448972 	 1 	 2
2602736065 	 29 	 57
2856994887 	 0 	 1
629018116 	 0 	 2
1080804042 	 1 	 0
3072185995 	 6 	 5
1268428160 	 1 	 13
29168182 	 0 	 1
2745799317 	 0 	 6
1568648058 	 2 	 11
2856063795 	 107 	 89
2274301016 	 27 	 44
1365779976 	 1 	 0
636549518 	 66 	 122
109235645 	 37 	 7
2585516074 	 3 	 0
3072378023 	 1 	 2
1197339265 	 940 	 123
240722910 	 0 	 2
2832520361 	 0 	 2
362602529 	 5 	 6
2560184971 	 0 	 1
2273324692 	 30 	 85
268543778 	 7 	 18
1431095166 	 15 	 47
2160800772 	 2 	 2
857261623 	 0 	 1
2903091233 	 4 	 4
430127541 	 24 	 242
24722494 	 3 	 0
2718443526 	 0 	 2
2748437727 	 0 	 1
2895191582 	 11 	 20
1431299167 	 0 	 11
3080444163 	 1 	 1
1273240471 	 0 	 1
3109258052 	 0 	 96
418719818 	 22 	 89
533972274 	 18 	 0
320154349 	 148 	 81
1682421781 	 57 	 120
2880128194 	 64 	 85
2200379652 	 1 	 14
3044825283 	 0 	 1
2981589026 	 1 	 1
357962301 	 1 	 0
2300121629 	 21 	 17
1188697692 	 3 	 3
2688291168 	 1 	 9
1511104351 	 1 	 3
122620304 	 5 	 15
3110395858 	 29 	 67
2760785112 	 52 	 80
2468055566 	 0 	 1
273203971 	 13 	 31
445991884 	 1 	 12
2609864878 	 38 	 49
2944598221 	 10 	 10
445006581 	 89 	 170
3034767184 	 4 	 1
2390449620 	 1 	 13
321442449 	 0 	 1
1367632352 	 3 	 1
1490566874 	 75 	 62
2784468303 	 15 	 0
1071656593 	 0 	 4
2235146064 	 7 	 7
2982732915 	 5 	 3
1110321746 	 26 	 0
810074996 	 3 	 7
294420572 	 20 	 165
1035530761 	 8 	 7
3080720091 	 4 	 6
2262468471 	 1 	 0
2174816496 	 18 	 38
3018682047 	 0 	 1
1278723134 	 9 	 6
39572410 	 0 	 1
3048696941 	 9 	 26
1560999871 	 7 	 14
2982283659 	 19 	 258
2176196803 	 0 	 4
544190354 	 0 	 1
1032158988 	 0 	 1
23683895 	 92 	 72
2981070849 	 1 	 2
2731748451 	 286 	 198
1254737468 	 7 	 2
2469448710 	 2 	 24
2441987143 	 1 	 0
705285685 	 0 	 7
349458048 	 21 	 57
2436281608 	 2 	 0
2203640468 	 51 	 59
2252313730 	 2 	 6
106508686 	 0 	 2
1112061216 	 0 	 5
2370297008 	 10 	 99
1194391153 	 0 	 1
502603027 	 0 	 7
3054046477 	 4 	 9
42975494 	 0 	 2
2641626454 	 17 	 63
2908409343 	 14 	 55
38076933 	 171 	 133
1874250818 	 0 	 1
857094012 	 3 	 2
2273120012 	 15 	 20
2678629280 	 26 	 37
2688118661 	 0 	 8
2453870928 	 21 	 0
1118176326 	 8 	 21
2909952094 	 1 	 2
2770169651 	 1 	 0
1632395467 	 7 	 33
3045002010 	 1 	 0
1357683001 	 0 	 14
291598445 	 1 	 7
249501069 	 13 	 5
2554673239 	 6 	 3
2943650549 	 5 	 5
1533725821 	 1 	 0
2952533174 	 31 	 0
1906932392 	 32 	 17
1487362622 	 41 	 67
2351495981 	 0 	 1
535436903 	 493 	 194
410848362 	 37 	 75
2986614910 	 6 	 15
3057044078 	 0 	 2
2899017631 	 0 	 1
634256652 	 8 	 7
2884145843 	 1 	 1
2273876755 	 0 	 3
723612150 	 1 	 1
1915568004 	 8 	 0
3002547873 	 3 	 2
1961817289 	 3 	 7
3041452721 	 6 	 0
900569918 	 2 	 86
967687232 	 2 	 2
3051149830 	 3 	 6
555521730 	 2 	 0
934874966 	 24 	 46
1049431760 	 11 	 21
2177329959 	 1 	 4
2723767554 	 12 	 5
2416453640 	 202 	 162
3108352431 	 12 	 1
487020046 	 3 	 22
633741381 	 0 	 6
2639177295 	 6 	 15
2713301768 	 0 	 7
930193242 	 35 	 63
1560056918 	 3 	 5
1917361800 	 8 	 8
1655628307 	 2 	 0
230114030 	 2 	 3
2413229885 	 0 	 6
609320639 	 128 	 59
2958976272 	 6 	 5
1205300324 	 45 	 9
731105472 	 8 	 16
1572006127 	 51 	 80
2972152438 	 5 	 8
2296236360 	 0 	 93
2942558492 	 5 	 7
2966554109 	 1 	 0
985402818 	 0 	 4
23586344 	 3 	 4
1403568812 	 1 	 1
2363380112 	 10 	 27
1206432247 	 2 	 0
2746356852 	 0 	 25
2805370991 	 1 	 0
2730937446 	 3 	 2
1371101406 	 0 	 8
2264882562 	 7 	 13
2986299950 	 8 	 9
2912344209 	 35 	 30
928930566 	 76 	 136
885528355 	 0 	 6
2768345009 	 31 	 64
188448945 	 0 	 5
2799161151 	 0 	 14
2765098072 	 10 	 10
1132427256 	 2 	 2
2949539471 	 18 	 16
1539532482 	 0 	 3
1083477512 	 4 	 10
1059328194 	 3 	 37
3000320012 	 8 	 46
236258159 	 34 	 39
88933181 	 0 	 2
2216509300 	 8 	 21
2473286630 	 1 	 0
1120980493 	 25 	 31
2943282417 	 23 	 50
870475482 	 0 	 23
2741154147 	 0 	 2
1414356714 	 0 	 1
73695731 	 0 	 4
1968890928 	 4 	 3
3024025395 	 55 	 66
1094135550 	 4 	 21
2977242603 	 1 	 4
3039545388 	 2 	 1
1083579848 	 1 	 0
627907433 	 4 	 6
106236099 	 2 	 0
2451264468 	 3 	 6
706143288 	 2 	 2
2338959031 	 0 	 1
1511976758 	 1 	 0
2554553358 	 1 	 3
1873808563 	 1 	 2
2690163984 	 0 	 2
3108757194 	 1 	 0
2784975787 	 25 	 26
2769444131 	 1 	 5
2908557105 	 1 	 19
1698056263 	 14 	 0
2516004919 	 1 	 14
2351718736 	 19 	 40
2336139639 	 25 	 23
979701152 	 1 	 1
602112899 	 59 	 40
529038292 	 0 	 1
579549376 	 5 	 24
2501405969 	 0 	 3
1023720006 	 17 	 24
2842910282 	 9 	 8
202595140 	 12 	 31
3004395401 	 3 	 0
730830601 	 1 	 6
2513472189 	 4 	 6
461651862 	 4 	 8
1223476910 	 192 	 168
1593957656 	 2 	 20
3013978994 	 4 	 12
1219810914 	 2 	 11
2834655855 	 0 	 2
88446109 	 6 	 1
2353280685 	 213 	 256
711241724 	 0 	 5
1327987164 	 11 	 114
2972019281 	 0 	 2
2447365948 	 3 	 1
2300746824 	 293 	 175
1666755920 	 2 	 2
926448806 	 1 	 2
857853320 	 1 	 5
2500814584 	 10 	 15
2609125032 	 4 	 9
614879811 	 22 	 215
2968194287 	 3 	 2
1333288740 	 11 	 10
968469270 	 8 	 22
233309503 	 4 	 3
2631673455 	 1 	 1
1415892128 	 10 	 0
2960929205 	 2 	 0
1012652636 	 0 	 2
2954532151 	 1 	 5
3052686660 	 6 	 9
514022242 	 0 	 8
2511294720 	 36 	 51
2748369237 	 1 	 2
2735315819 	 1 	 3
2591487005 	 2 	 19
153128126 	 3 	 15
2393305848 	 12 	 0
1156883954 	 24 	 47
2898087157 	 2 	 3
2611234258 	 18 	 35
2724150244 	 0 	 3
2870769959 	 4 	 3
2159169763 	 30 	 94
52322011 	 15 	 29
1498457600 	 13 	 16
2910525222 	 1 	 1
2811891904 	 66 	 58
2866312337 	 55 	 173
290405188 	 2 	 5
960891114 	 2 	 1
2899404227 	 47 	 46
615406114 	 4 	 47
2290029811 	 2 	 28
2887736531 	 0 	 1
270532703 	 3 	 4
226796634 	 1 	 11
772056254 	 16 	 0
2483791075 	 1 	 0
2950225408 	 53 	 24
2224926456 	 7 	 12
2747148105 	 1 	 4
60366403 	 16 	 104
629735946 	 2 	 1
2961180508 	 0 	 3
1979372988 	 1 	 5
939712152 	 1 	 0
2802664535 	 15 	 5
448414088 	 1 	 3
2251225446 	 7 	 35
3040192404 	 0 	 3
2722731825 	 0 	 3
1334976319 	 1 	 0
1107245461 	 2 	 1
326221689 	 6 	 6
1887494761 	 3 	 12
2485898342 	 0 	 3
2564777035 	 11 	 22
135868803 	 0 	 1
2235696981 	 7 	 5
2975412119 	 160 	 0
266568356 	 2 	 14
2545801935 	 4 	 5
1679285522 	 0 	 1
866548200 	 174 	 50
2786738608 	 3 	 0
1107229896 	 0 	 3
3043415271 	 2 	 6
2435698778 	 6 	 7
2886075083 	 0 	 1
516728592 	 110 	 52
2739875301 	 1 	 2
2954352860 	 1 	 1
2779252223 	 2 	 3
2257430548 	 14 	 26
2903007798 	 1 	 3
2907484101 	 1 	 1
2925975701 	 12 	 7
3040872819 	 0 	 2
239656656 	 335 	 180
2877318931 	 0 	 1
2923217609 	 2 	 1
2918936502 	 9 	 7
2419593438 	 12 	 21
1075421527 	 159 	 261
2863413880 	 3 	 4
2585548911 	 60 	 20
872650686 	 15 	 42
2983738638 	 1 	 0
1544076535 	 0 	 6
2907757585 	 4 	 5
2788564831 	 19 	 35
201666883 	 6 	 0
2937301276 	 14 	 9
2391279157 	 0 	 2
1117128656 	 0 	 5
2932736344 	 12 	 0
992698340 	 41 	 1
2865686718 	 6 	 7
464750381 	 9 	 18
779509639 	 5 	 4
3046935915 	 0 	 1
2763704681 	 4 	 1
2864068005 	 1 	 0
2404996171 	 0 	 3
1216131781 	 2 	 16
2799228219 	 7 	 18
1423333874 	 3 	 8
2692227212 	 15 	 23
2848731310 	 5 	 12
454212238 	 16 	 10
2384604722 	 4 	 4
771115602 	 4 	 9
580170650 	 223 	 241
2351217773 	 4 	 5
2965339559 	 0 	 9
348399674 	 26 	 47
308309188 	 1 	 2
2568352426 	 3 	 70
2918949181 	 3 	 0
2979491992 	 1 	 0
3078956370 	 5 	 6
2950649146 	 22 	 36
582163782 	 19 	 74
2367512420 	 2 	 3
2334174014 	 0 	 4
3021881283 	 11 	 0
2876305923 	 13 	 47
2282763997 	 16 	 15
1188341708 	 4 	 11
14687966 	 95 	 84
1112599579 	 2 	 0
2705747102 	 1 	 5
2914151303 	 0 	 1
52864018 	 9 	 14
2627959595 	 1 	 26
2887997433 	 32 	 36
2937823517 	 1 	 1
2962977808 	 1 	 1
2151713591 	 2 	 12
2959198605 	 1 	 1
2165776433 	 8 	 1
1604212940 	 1 	 2
358635107 	 19 	 8
2195107466 	 3 	 0
828396511 	 23 	 32
334300508 	 2 	 1
1349632016 	 1 	 2
2586285408 	 7 	 9
2645545330 	 37 	 85
16857836 	 101 	 109
2602860914 	 1 	 1
2660730700 	 19 	 20
2988448393 	 0 	 4
1603000094 	 11 	 3
16423680 	 10 	 29
2937222199 	 4 	 1
1718535751 	 0 	 2
2974249733 	 8 	 41
2324753882 	 16 	 27
623988797 	 6 	 0
585435117 	 1 	 40
1676378348 	 1 	 2
3073378806 	 0 	 1
1499342480 	 2 	 1
942308778 	 8 	 2
471888443 	 0 	 1
78091695 	 103 	 130
2293822000 	 4 	 0
1363264309 	 0 	 4
1583718140 	 1 	 1
2870146821 	 8 	 15
1334655692 	 3 	 1
415742330 	 8 	 53
2800451489 	 0 	 2
1393378628 	 44 	 48
137979313 	 0 	 30
233313701 	 0 	 1
2937649921 	 12 	 35
1326758233 	 0 	 3
2347291623 	 4 	 7
2967219952 	 4 	 13
436810517 	 9 	 6
2222596247 	 31 	 53
1543978032 	 1 	 1
2864529060 	 37 	 55
2414082384 	 0 	 6
1401079176 	 72 	 165
1940124240 	 10 	 33
232298419 	 0 	 2
2333951852 	 4 	 0
2954235867 	 9 	 18
3031785183 	 8 	 12
2712314062 	 13 	 2
2773018313 	 13 	 25
292862572 	 0 	 1
3022419963 	 2 	 3
1297290402 	 6 	 139
1831797342 	 2 	 0
2752663556 	 22 	 39
2915750174 	 0 	 3
1286261071 	 3 	 3
897509594 	 38 	 1
2869462386 	 8 	 0
1580814492 	 13 	 27
419669921 	 18 	 59
344690832 	 5 	 0
625788529 	 2 	 11
2463066784 	 3 	 1
2764857187 	 1 	 2
1561328563 	 1 	 0
2818941157 	 6 	 0
1893310921 	 4 	 43
3041259002 	 0 	 1
30039253 	 15 	 2
247213749 	 2 	 1
2892858394 	 1 	 0
2998816236 	 0 	 3
1135688257 	 1 	 1
1128178039 	 1 	 1
3011274507 	 2 	 0
1158232243 	 2 	 3
1606972232 	 0 	 1
2910308671 	 5 	 3
2875709752 	 132 	 60
3048364917 	 688 	 732
1705799604 	 8 	 9
984595424 	 9 	 9
2784484748 	 23 	 20
2886085611 	 5 	 2
1496745211 	 9 	 0
415845289 	 68 	 55
2150054190 	 7 	 31
29633358 	 0 	 30
2147796222 	 96 	 73
2706768392 	 0 	 13
103955552 	 0 	 1
1950407053 	 8 	 35
2874879328 	 2 	 8
237411813 	 3 	 2
2390420994 	 0 	 1
235612435 	 3 	 21
307526918 	 1 	 0
3037706242 	 2 	 2
2887983925 	 50 	 35
2287704289 	 9 	 14
2148172328 	 49 	 106
2462565707 	 13 	 15
3119665913 	 2 	 1
192847562 	 9 	 38
3002429217 	 13 	 38
1619379512 	 24 	 29
1598741904 	 34 	 27
583371333 	 0 	 2
2983144540 	 0 	 1
2983267978 	 0 	 6
2571502611 	 16 	 20
2935347094 	 0 	 2
1949908093 	 1 	 1
1544690618 	 3 	 3
1040997450 	 1 	 1
3089750621 	 21 	 21
3070520465 	 26 	 25
368539204 	 365 	 61
2543630830 	 38 	 47
2182259392 	 1 	 6
25847662 	 0 	 3
2973311183 	 165 	 197
410431832 	 12 	 22
791987130 	 7 	 1
2983400489 	 0 	 2
983400091 	 8 	 16
2740198275 	 0 	 2
2746904423 	 6 	 16
2776711840 	 1 	 0
3041533349 	 4 	 0
1870284079 	 0 	 1
1431886142 	 15 	 23
83957328 	 5 	 0
2279963737 	 1 	 1
2808120791 	 22 	 62
2493501393 	 271 	 135
2991093622 	 0 	 1
1558358983 	 2 	 2
2795243959 	 2 	 2
2933804633 	 44 	 79
1112679991 	 0 	 7
2602267631 	 3 	 0
556827276 	 59 	 1
1944321277 	 0 	 4
1242859705 	 5 	 1
1272500016 	 106 	 189
2476005030 	 2 	 4
1908813554 	 57 	 34
898257194 	 7 	 5
2997777691 	 8 	 24
345776206 	 3 	 49
2543739436 	 28 	 26
2965981373 	 3 	 0
2879027553 	 34 	 66
2802520322 	 10 	 9
1551453048 	 74 	 55
2768426734 	 3 	 0
2572335036 	 5 	 13
2162142216 	 54 	 45
80085403 	 3 	 0
328785777 	 1 	 0
455180476 	 2 	 3
2175109904 	 343 	 243
475207776 	 0 	 4
743621468 	 0 	 1
1138561771 	 1 	 4
353023408 	 1 	 9
2890064158 	 40 	 45
1273522525 	 1 	 0
3042749944 	 174 	 136
1205429120 	 1 	 13
2724209641 	 1 	 0
324022330 	 0 	 3
2408674502 	 158 	 128
1594063332 	 0 	 23
2151392191 	 3 	 6
2901381779 	 2 	 0
776944543 	 5 	 21
2990372162 	 0 	 1
2758604684 	 4 	 10
1461221072 	 0 	 2
485092079 	 11 	 2
2984351758 	 3 	 4
1660862594 	 0 	 4
1599087102 	 2 	 7
1720324578 	 1 	 0
862154029 	 48 	 35
1093113722 	 23 	 35
2737592436 	 0 	 50
301803979 	 0 	 1
2952572626 	 5 	 10
1850202151 	 0 	 2
905312215 	 33 	 66
2429289385 	 0 	 3
2337404155 	 0 	 6
2857951264 	 29 	 103
1347407940 	 1 	 3
24919244 	 9 	 6
1065741258 	 0 	 1
2804774814 	 4 	 2
17021806 	 10 	 9
2769504706 	 5 	 0
2832599647 	 2 	 3
1958385121 	 0 	 1
1252358592 	 0 	 7
122463378 	 16 	 66
61697642 	 1 	 0
872844266 	 9 	 10
1436149489 	 8 	 40
2962441832 	 15 	 13
472364249 	 9 	 0
3015908311 	 62 	 88
3073404545 	 9 	 10
2310602817 	 2 	 2
148382170 	 40 	 23
287728950 	 1 	 5
2193489145 	 41 	 130
856373448 	 0 	 6
2760652822 	 0 	 6
1626991808 	 1 	 1
338908667 	 3 	 6
2763630797 	 4 	 1
1548066919 	 77 	 47
3114129054 	 8 	 7
1105600160 	 1 	 1
3006444471 	 37 	 0
843629382 	 0 	 1
893898265 	 7 	 5
1277332280 	 2 	 0
824580806 	 0 	 1
2470356449 	 11 	 8
1363270812 	 1 	 1
32759193 	 18 	 29
2674273364 	 0 	 26
2956693163 	 0 	 4
400120758 	 2 	 16
126710614 	 22 	 64
118191101 	 6 	 1
1608489133 	 0 	 3
474047032 	 1 	 1
160228888 	 0 	 4
2337413886 	 40 	 165
2326488587 	 1 	 1
102625991 	 25 	 98
875705425 	 3 	 0
2277988784 	 25 	 4
2576323691 	 3 	 5
259534529 	 5 	 2
2313235804 	 51 	 90
783411500 	 4 	 3
2969087559 	 0 	 1
2417915924 	 5 	 3
2818354531 	 25 	 18
number of nodes: 4038
