user,follower,type,scraped_at
1316502037,1046529740,1,Mon Jan 18 12:11:23 +0000 2016
2981914066,3248138403,0,Mon Jan 18 12:11:24 +0000 2016
2581207712,3248138403,0,Mon Jan 18 12:11:24 +0000 2016
3266548332,3248138403,0,Mon Jan 18 12:11:24 +0000 2016
2728274321,2874285465,1,Mon Jan 18 12:11:24 +0000 2016
2728274321,704369580,1,Mon Jan 18 12:11:24 +0000 2016
2728274321,2466960734,1,Mon Jan 18 12:11:24 +0000 2016
2728274321,2471803693,1,Mon Jan 18 12:11:24 +0000 2016
2728274321,2611707832,1,Mon Jan 18 12:11:24 +0000 2016
3544304538,3702947780,0,Mon Jan 18 12:11:26 +0000 2016
3678010395,3702947780,0,Mon Jan 18 12:11:26 +0000 2016
2581207712,3702947780,0,Mon Jan 18 12:11:26 +0000 2016
2588744497,2833049276,1,Mon Jan 18 12:11:26 +0000 2016
2588744497,2554411676,1,Mon Jan 18 12:11:26 +0000 2016
2588744497,2723663062,1,Mon Jan 18 12:11:26 +0000 2016
2588744497,2608903712,1,Mon Jan 18 12:11:26 +0000 2016
3136813377,3702947780,0,Mon Jan 18 12:11:26 +0000 2016
3726738435,3702947780,0,Mon Jan 18 12:11:26 +0000 2016
985030892,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2981914066,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2712314062,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2581207712,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2739019884,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2747064597,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2781357336,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2604295345,1952858041,0,Mon Jan 18 12:11:27 +0000 2016
2388436098,3088190841,1,Mon Jan 18 12:11:27 +0000 2016
2750865414,1952858041,0,Mon Jan 18 12:11:28 +0000 2016
2581207712,3364510289,0,Mon Jan 18 12:11:28 +0000 2016
3266548332,3364510289,0,Mon Jan 18 12:11:28 +0000 2016
2981914066,3364510289,0,Mon Jan 18 12:11:28 +0000 2016
2388436098,2149225764,1,Mon Jan 18 12:11:29 +0000 2016
2388436098,2558487041,1,Mon Jan 18 12:11:29 +0000 2016
2388436098,2250880821,1,Mon Jan 18 12:11:29 +0000 2016
2388436098,2542088654,1,Mon Jan 18 12:11:29 +0000 2016
2388436098,2281342585,1,Mon Jan 18 12:11:29 +0000 2016
2388436098,1690291369,1,Mon Jan 18 12:11:29 +0000 2016
2981914066,222216222,0,Mon Jan 18 12:11:30 +0000 2016
1121195330,222216222,0,Mon Jan 18 12:11:30 +0000 2016
3088190841,222216222,0,Mon Jan 18 12:11:30 +0000 2016
1350874850,222216222,0,Mon Jan 18 12:11:30 +0000 2016
2388436098,2457471739,1,Mon Jan 18 12:11:30 +0000 2016
1421038927,222216222,0,Mon Jan 18 12:11:30 +0000 2016
777200318,222216222,0,Mon Jan 18 12:11:30 +0000 2016
1363270812,222216222,0,Mon Jan 18 12:11:30 +0000 2016
2904020714,222216222,0,Mon Jan 18 12:11:30 +0000 2016
2388436098,1416897570,1,Mon Jan 18 12:11:30 +0000 2016
2388436098,2443194827,1,Mon Jan 18 12:11:30 +0000 2016
2388436098,1081135525,1,Mon Jan 18 12:11:30 +0000 2016
2388436098,1242026917,1,Mon Jan 18 12:11:31 +0000 2016
2388436098,2388009264,1,Mon Jan 18 12:11:31 +0000 2016
2886140039,222216222,0,Mon Jan 18 12:11:31 +0000 2016
2717399703,222216222,0,Mon Jan 18 12:11:31 +0000 2016
2558487041,222216222,0,Mon Jan 18 12:11:31 +0000 2016
456439564,222216222,0,Mon Jan 18 12:11:31 +0000 2016
739895509,222216222,0,Mon Jan 18 12:11:31 +0000 2016
579278907,222216222,0,Mon Jan 18 12:11:31 +0000 2016
592109858,222216222,0,Mon Jan 18 12:11:31 +0000 2016
612860107,222216222,0,Mon Jan 18 12:11:31 +0000 2016
1668723068,222216222,0,Mon Jan 18 12:11:32 +0000 2016
1704757410,222216222,0,Mon Jan 18 12:11:32 +0000 2016
563998926,222216222,0,Mon Jan 18 12:11:32 +0000 2016
465746250,222216222,0,Mon Jan 18 12:11:32 +0000 2016
251831017,222216222,0,Mon Jan 18 12:11:32 +0000 2016
1120980493,222216222,0,Mon Jan 18 12:11:32 +0000 2016
1191133248,2254676649,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,2719761165,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,2514271717,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1480537784,1,Mon Jan 18 12:11:33 +0000 2016
456439564,2847684970,0,Mon Jan 18 12:11:33 +0000 2016
579278907,2847684970,0,Mon Jan 18 12:11:33 +0000 2016
1191133248,1324719186,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1228842392,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1276493610,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1226696065,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1247188945,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1245081336,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,1225978314,1,Mon Jan 18 12:11:33 +0000 2016
1191133248,709564512,1,Mon Jan 18 12:11:33 +0000 2016
2981914066,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
251831017,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
414595495,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
2733576793,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
1704757410,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
1191133248,1220373320,1,Mon Jan 18 12:11:34 +0000 2016
1191133248,1104159908,1,Mon Jan 18 12:11:34 +0000 2016
1191133248,1167811754,1,Mon Jan 18 12:11:34 +0000 2016
996552967,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
2558487041,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
2581207712,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
386988166,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
457519100,2847684970,0,Mon Jan 18 12:11:34 +0000 2016
1191133248,848313553,1,Mon Jan 18 12:11:35 +0000 2016
2904020714,2847684970,0,Mon Jan 18 12:11:35 +0000 2016
1551453048,2847684970,0,Mon Jan 18 12:11:35 +0000 2016
985030892,2847684970,0,Mon Jan 18 12:11:35 +0000 2016
473626239,2847684970,0,Mon Jan 18 12:11:35 +0000 2016
919556972,2847684970,0,Mon Jan 18 12:11:35 +0000 2016
905073416,2922376435,1,Mon Jan 18 12:11:35 +0000 2016
905073416,2220676963,1,Mon Jan 18 12:11:35 +0000 2016
905073416,206817584,1,Mon Jan 18 12:11:35 +0000 2016
2396146126,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
4547745196,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
456439564,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
3414482146,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
4437420675,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
4063829938,3088190841,0,Mon Jan 18 12:11:36 +0000 2016
905073416,2658561906,1,Mon Jan 18 12:11:36 +0000 2016
905073416,2273543954,1,Mon Jan 18 12:11:36 +0000 2016
905073416,919556972,1,Mon Jan 18 12:11:36 +0000 2016
3724657697,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
4091850683,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
3995918596,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
2564279666,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
3678010395,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
905073416,2558487041,1,Mon Jan 18 12:11:37 +0000 2016
905073416,634256652,1,Mon Jan 18 12:11:37 +0000 2016
905073416,2613591323,1,Mon Jan 18 12:11:37 +0000 2016
905073416,2543905130,1,Mon Jan 18 12:11:37 +0000 2016
905073416,529394785,1,Mon Jan 18 12:11:37 +0000 2016
3726738435,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
3688739363,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
2254676649,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
3351870725,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
1727976336,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
445006581,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
2457471739,3088190841,0,Mon Jan 18 12:11:37 +0000 2016
905073416,739380187,1,Mon Jan 18 12:11:37 +0000 2016
905073416,2236152529,1,Mon Jan 18 12:11:37 +0000 2016
905073416,591837820,1,Mon Jan 18 12:11:37 +0000 2016
905073416,356980049,1,Mon Jan 18 12:11:37 +0000 2016
905073416,1463659819,1,Mon Jan 18 12:11:37 +0000 2016
905073416,1463500518,1,Mon Jan 18 12:11:37 +0000 2016
2740082962,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
1416897570,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
2155187931,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
1302230832,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
3603821601,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
905073416,1436581116,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1079276414,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1160265974,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1064325300,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1339263390,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1169878189,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1169345851,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1092937046,1,Mon Jan 18 12:11:38 +0000 2016
905073416,729930386,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1081135525,1,Mon Jan 18 12:11:38 +0000 2016
905073416,1019154960,1,Mon Jan 18 12:11:38 +0000 2016
905073416,373630092,1,Mon Jan 18 12:11:38 +0000 2016
3396249681,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
3266548332,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
3193959656,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
2558487041,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
1197339265,3088190841,0,Mon Jan 18 12:11:38 +0000 2016
905073416,964794456,1,Mon Jan 18 12:11:39 +0000 2016
905073416,792936032,1,Mon Jan 18 12:11:39 +0000 2016
905073416,952218938,1,Mon Jan 18 12:11:39 +0000 2016
905073416,897186403,1,Mon Jan 18 12:11:39 +0000 2016
905073416,928401722,1,Mon Jan 18 12:11:39 +0000 2016
905073416,895619702,1,Mon Jan 18 12:11:39 +0000 2016
905073416,924995168,1,Mon Jan 18 12:11:39 +0000 2016
905073416,616591430,1,Mon Jan 18 12:11:39 +0000 2016
905073416,389876549,1,Mon Jan 18 12:11:39 +0000 2016
905073416,862025389,1,Mon Jan 18 12:11:39 +0000 2016
905073416,564299903,1,Mon Jan 18 12:11:39 +0000 2016
905073416,735873264,1,Mon Jan 18 12:11:39 +0000 2016
905073416,896500160,1,Mon Jan 18 12:11:39 +0000 2016
905073416,785767908,1,Mon Jan 18 12:11:39 +0000 2016
905073416,910747506,1,Mon Jan 18 12:11:39 +0000 2016
905073416,844194348,1,Mon Jan 18 12:11:39 +0000 2016
905073416,848313553,1,Mon Jan 18 12:11:39 +0000 2016
436207450,3088190841,0,Mon Jan 18 12:11:39 +0000 2016
2916763553,3088190841,0,Mon Jan 18 12:11:39 +0000 2016
2981914066,3088190841,0,Mon Jan 18 12:11:39 +0000 2016
1350874850,3088190841,0,Mon Jan 18 12:11:39 +0000 2016
905073416,898257194,1,Mon Jan 18 12:11:40 +0000 2016
905073416,867097081,1,Mon Jan 18 12:11:40 +0000 2016
905073416,473626239,1,Mon Jan 18 12:11:40 +0000 2016
905073416,840907788,1,Mon Jan 18 12:11:40 +0000 2016
777200318,3088190841,0,Mon Jan 18 12:11:40 +0000 2016
2870384354,3088190841,0,Mon Jan 18 12:11:40 +0000 2016
3267155304,985030892,1,Mon Jan 18 12:11:41 +0000 2016
3267155304,1120980493,1,Mon Jan 18 12:11:41 +0000 2016
3267155304,703343493,1,Mon Jan 18 12:11:41 +0000 2016
2581207712,3088190841,0,Mon Jan 18 12:11:41 +0000 2016
975284562,3088190841,0,Mon Jan 18 12:11:41 +0000 2016
386988166,3088190841,0,Mon Jan 18 12:11:41 +0000 2016
3267155304,3193959656,1,Mon Jan 18 12:11:42 +0000 2016
3267155304,1284183896,1,Mon Jan 18 12:11:42 +0000 2016
3267155304,1197339265,1,Mon Jan 18 12:11:42 +0000 2016
3267155304,3136813377,1,Mon Jan 18 12:11:42 +0000 2016
486073610,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
2904020714,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
206817584,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
254761542,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
2252234982,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
2300746824,3088190841,0,Mon Jan 18 12:11:42 +0000 2016
3136813377,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
735873264,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
3726738435,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
2581207712,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
1551453048,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
985030892,3351870725,0,Mon Jan 18 12:11:43 +0000 2016
2515416862,1197339265,1,Mon Jan 18 12:11:43 +0000 2016
2515416862,2796884009,1,Mon Jan 18 12:11:44 +0000 2016
2515416862,2795243959,1,Mon Jan 18 12:11:44 +0000 2016
2670337350,3323911351,0,Mon Jan 18 12:11:45 +0000 2016
1226633288,3323911351,0,Mon Jan 18 12:11:45 +0000 2016
445006581,3323911351,0,Mon Jan 18 12:11:45 +0000 2016
2515416862,2735367977,1,Mon Jan 18 12:11:45 +0000 2016
2515416862,2154932916,1,Mon Jan 18 12:11:45 +0000 2016
2515416862,2220676963,1,Mon Jan 18 12:11:45 +0000 2016
2515416862,2608903712,1,Mon Jan 18 12:11:45 +0000 2016
2515416862,2603075740,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,2149225764,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,2564279666,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,2543905130,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,1242026917,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,2300746824,1,Mon Jan 18 12:11:46 +0000 2016
2515416862,2269167442,1,Mon Jan 18 12:11:47 +0000 2016
2581207712,3323911351,0,Mon Jan 18 12:11:48 +0000 2016
985030892,3323911351,0,Mon Jan 18 12:11:48 +0000 2016
2981914066,3323911351,0,Mon Jan 18 12:11:48 +0000 2016
1551453048,3323911351,0,Mon Jan 18 12:11:48 +0000 2016
3688739363,2457471739,0,Mon Jan 18 12:11:49 +0000 2016
3088190841,2457471739,0,Mon Jan 18 12:11:49 +0000 2016
3031733195,2457471739,0,Mon Jan 18 12:11:50 +0000 2016
2847684970,2457471739,0,Mon Jan 18 12:11:50 +0000 2016
2904185174,2457471739,0,Mon Jan 18 12:11:50 +0000 2016
2300746824,2457471739,0,Mon Jan 18 12:11:51 +0000 2016
3193959656,2457471739,0,Mon Jan 18 12:11:51 +0000 2016
2574100403,2457471739,0,Mon Jan 18 12:11:52 +0000 2016
2581207712,2457471739,0,Mon Jan 18 12:11:53 +0000 2016
2607922947,2457471739,0,Mon Jan 18 12:11:53 +0000 2016
1704757410,2457471739,0,Mon Jan 18 12:11:53 +0000 2016
1551453048,2731552773,1,Mon Jan 18 12:11:54 +0000 2016
2940639196,2457471739,0,Mon Jan 18 12:11:54 +0000 2016
1551453048,3414482146,1,Mon Jan 18 12:11:55 +0000 2016
2986372614,2457471739,0,Mon Jan 18 12:11:55 +0000 2016
2932694680,2457471739,0,Mon Jan 18 12:11:56 +0000 2016
2733576793,2457471739,0,Mon Jan 18 12:11:56 +0000 2016
2904020714,2457471739,0,Mon Jan 18 12:11:56 +0000 2016
1551453048,3411915550,1,Mon Jan 18 12:11:57 +0000 2016
2712314062,2457471739,0,Mon Jan 18 12:11:57 +0000 2016
2897174527,2457471739,0,Mon Jan 18 12:11:57 +0000 2016
2484041672,2457471739,0,Mon Jan 18 12:11:57 +0000 2016
1551453048,2155192119,1,Mon Jan 18 12:11:58 +0000 2016
2499593089,2457471739,0,Mon Jan 18 12:11:58 +0000 2016
1581591648,2457471739,0,Mon Jan 18 12:11:58 +0000 2016
2784484748,2457471739,0,Mon Jan 18 12:11:58 +0000 2016
1656382849,2457471739,0,Mon Jan 18 12:11:58 +0000 2016
1551453048,2523952141,1,Mon Jan 18 12:11:59 +0000 2016
2790877298,2457471739,0,Mon Jan 18 12:11:59 +0000 2016
2781357336,2457471739,0,Mon Jan 18 12:11:59 +0000 2016
2726926833,2457471739,0,Mon Jan 18 12:12:00 +0000 2016
2717399703,2457471739,0,Mon Jan 18 12:12:00 +0000 2016
1551453048,3549782614,1,Mon Jan 18 12:12:00 +0000 2016
1551453048,3420683986,1,Mon Jan 18 12:12:00 +0000 2016
1350874850,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2619876186,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2608903712,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2541327975,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2149225764,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2429566947,2457471739,0,Mon Jan 18 12:12:01 +0000 2016
2324353219,2457471739,0,Mon Jan 18 12:12:02 +0000 2016
2625798903,2457471739,0,Mon Jan 18 12:12:02 +0000 2016
2569988294,2457471739,0,Mon Jan 18 12:12:03 +0000 2016
1197339265,2457471739,0,Mon Jan 18 12:12:03 +0000 2016
2581478338,2457471739,0,Mon Jan 18 12:12:03 +0000 2016
2545154684,2457471739,0,Mon Jan 18 12:12:03 +0000 2016
2526602339,2457471739,0,Mon Jan 18 12:12:05 +0000 2016
2471803693,2457471739,0,Mon Jan 18 12:12:05 +0000 2016
1551453048,1602405301,1,Mon Jan 18 12:12:05 +0000 2016
591837820,2457471739,0,Mon Jan 18 12:12:05 +0000 2016
980942317,2457471739,0,Mon Jan 18 12:12:05 +0000 2016
1492512889,2457471739,0,Mon Jan 18 12:12:06 +0000 2016
1551453048,2457471739,0,Mon Jan 18 12:12:06 +0000 2016
1242026917,2457471739,0,Mon Jan 18 12:12:06 +0000 2016
3414482146,1199231132,0,Mon Jan 18 12:12:07 +0000 2016
4091850683,1199231132,0,Mon Jan 18 12:12:07 +0000 2016
1704757410,1199231132,0,Mon Jan 18 12:12:07 +0000 2016
2904020714,1199231132,0,Mon Jan 18 12:12:08 +0000 2016
3136813377,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
2457471739,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
2177260978,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
4063829938,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
3414482146,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
3612612795,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
3615451279,3688739363,0,Mon Jan 18 12:12:09 +0000 2016
3411915550,3688739363,0,Mon Jan 18 12:12:10 +0000 2016
3203359890,3688739363,0,Mon Jan 18 12:12:10 +0000 2016
2904020714,3688739363,0,Mon Jan 18 12:12:10 +0000 2016
1551453048,3031733195,1,Mon Jan 18 12:12:11 +0000 2016
1551453048,3091435956,1,Mon Jan 18 12:12:12 +0000 2016
2155187931,3688739363,0,Mon Jan 18 12:12:12 +0000 2016
3088190841,3688739363,0,Mon Jan 18 12:12:12 +0000 2016
3544304538,3688739363,0,Mon Jan 18 12:12:12 +0000 2016
594087550,3688739363,0,Mon Jan 18 12:12:12 +0000 2016
3702947780,3688739363,0,Mon Jan 18 12:12:12 +0000 2016
2581207712,3688739363,0,Mon Jan 18 12:12:13 +0000 2016
3549782614,3688739363,0,Mon Jan 18 12:12:13 +0000 2016
1197339265,3688739363,0,Mon Jan 18 12:12:13 +0000 2016
3724657697,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
2790877298,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
3311137364,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
2581207712,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
2857523484,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
3266470603,1492512889,0,Mon Jan 18 12:12:14 +0000 2016
2873932625,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2924723748,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2874285465,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
477487981,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2735367977,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2747064597,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
1551453048,3185204104,1,Mon Jan 18 12:12:15 +0000 2016
1242026917,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
456439564,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2558487041,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2471803693,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
1704757410,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
1668723068,1492512889,0,Mon Jan 18 12:12:15 +0000 2016
2520420562,1492512889,0,Mon Jan 18 12:12:16 +0000 2016
739380187,1492512889,0,Mon Jan 18 12:12:16 +0000 2016
2517712967,1492512889,0,Mon Jan 18 12:12:16 +0000 2016
457519100,1492512889,0,Mon Jan 18 12:12:16 +0000 2016
2458504339,1492512889,0,Mon Jan 18 12:12:16 +0000 2016
2155187931,1492512889,0,Mon Jan 18 12:12:17 +0000 2016
1601930899,1492512889,0,Mon Jan 18 12:12:17 +0000 2016
2339533922,1492512889,0,Mon Jan 18 12:12:17 +0000 2016
1551453048,3139288031,1,Mon Jan 18 12:12:17 +0000 2016
1551453048,3134151168,1,Mon Jan 18 12:12:18 +0000 2016
2192694343,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
2157940868,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
183772484,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1888455480,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1891959972,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1924974540,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1936060656,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1127251987,1492512889,0,Mon Jan 18 12:12:18 +0000 2016
1551453048,3108671443,1,Mon Jan 18 12:12:18 +0000 2016
1381643492,1492512889,0,Mon Jan 18 12:12:19 +0000 2016
704453520,1492512889,0,Mon Jan 18 12:12:19 +0000 2016
1493068417,1492512889,0,Mon Jan 18 12:12:19 +0000 2016
1490849174,1492512889,0,Mon Jan 18 12:12:19 +0000 2016
1551453048,3092348556,1,Mon Jan 18 12:12:19 +0000 2016
3995918596,3254110597,0,Mon Jan 18 12:12:19 +0000 2016
2581207712,3254110597,0,Mon Jan 18 12:12:19 +0000 2016
2300746824,3254110597,0,Mon Jan 18 12:12:19 +0000 2016
1197339265,3254110597,0,Mon Jan 18 12:12:20 +0000 2016
1551453048,2326488587,1,Mon Jan 18 12:12:20 +0000 2016
1551453048,3082368646,1,Mon Jan 18 12:12:20 +0000 2016
2300746824,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2581207712,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2717399703,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2324353219,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2429724698,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2477467824,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2588950810,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2499593089,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
1918910587,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2165384520,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
2258428749,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
490380767,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
411794527,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
495786727,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
292256172,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
386988166,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
373630092,2419593438,0,Mon Jan 18 12:12:22 +0000 2016
1551453048,3037126585,1,Mon Jan 18 12:12:23 +0000 2016
565768006,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
605022199,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
1147275906,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
2523783789,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
996552967,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
457519100,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
2471803693,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
1972523449,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
2392045830,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
2497295692,2419593438,0,Mon Jan 18 12:12:23 +0000 2016
1242026917,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
1963609128,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
2349241286,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
840907788,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
2227276574,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
486073610,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
1551453048,62363527,1,Mon Jan 18 12:12:24 +0000 2016
1567112154,2419593438,0,Mon Jan 18 12:12:24 +0000 2016
4091850683,206817584,0,Mon Jan 18 12:12:25 +0000 2016
3396249681,206817584,0,Mon Jan 18 12:12:25 +0000 2016
3726738435,206817584,0,Mon Jan 18 12:12:25 +0000 2016
704369580,206817584,0,Mon Jan 18 12:12:25 +0000 2016
2581207712,206817584,0,Mon Jan 18 12:12:25 +0000 2016
1551453048,1470368916,1,Mon Jan 18 12:12:25 +0000 2016
1197339265,206817584,0,Mon Jan 18 12:12:26 +0000 2016
3088190841,206817584,0,Mon Jan 18 12:12:26 +0000 2016
414595495,206817584,0,Mon Jan 18 12:12:26 +0000 2016
2427864801,206817584,0,Mon Jan 18 12:12:26 +0000 2016
2471803693,206817584,0,Mon Jan 18 12:12:26 +0000 2016
1963609128,206817584,0,Mon Jan 18 12:12:26 +0000 2016
1551453048,2542088654,1,Mon Jan 18 12:12:26 +0000 2016
1862377146,206817584,0,Mon Jan 18 12:12:27 +0000 2016
1563726271,206817584,0,Mon Jan 18 12:12:27 +0000 2016
1492512889,206817584,0,Mon Jan 18 12:12:27 +0000 2016
1522432736,206817584,0,Mon Jan 18 12:12:27 +0000 2016
1092937046,206817584,0,Mon Jan 18 12:12:27 +0000 2016
486073610,206817584,0,Mon Jan 18 12:12:27 +0000 2016
527981215,206817584,0,Mon Jan 18 12:12:27 +0000 2016
247833332,206817584,0,Mon Jan 18 12:12:27 +0000 2016
386988166,206817584,0,Mon Jan 18 12:12:27 +0000 2016
292256172,206817584,0,Mon Jan 18 12:12:27 +0000 2016
254761542,206817584,0,Mon Jan 18 12:12:27 +0000 2016
185418807,206817584,0,Mon Jan 18 12:12:27 +0000 2016
579278907,2920121289,0,Mon Jan 18 12:12:28 +0000 2016
919556972,2920121289,0,Mon Jan 18 12:12:28 +0000 2016
1727976336,3266548332,0,Mon Jan 18 12:12:30 +0000 2016
975284562,3266548332,0,Mon Jan 18 12:12:30 +0000 2016
